# source_id	kind	scope	file	name	feature	file_sha256	item_sha256	start_line	end_line	extraction
src/solvers/types.ts::type::SolverType	type	source	src/solvers/types.ts	SolverType	solvers	fec4eb967216654df8699622e04db476c91432bbdbef8e8f886008f5562159a7	6452d3c4e1ce968e523258f325a151a55a8c21dcaaf28ea92f9b352cf6ea49d3	2	3	line
src/solvers/z3-solver.ts::const::SOLVER_TIMEOUT_MS	const	source	src/solvers/z3-solver.ts	SOLVER_TIMEOUT_MS	solvers	732c42c0d250475b91ea8f9cf82a4e843e20abc33aa0f2700c9b5fdb23914474	ce9915f830dc7b3e126aa8812322f61b5b7935c5fd8a796824e850412cb864a6	14	15	line
src/solvers/z3-solver.ts::function::getZ3	function	source	src/solvers/z3-solver.ts	getZ3	solvers	732c42c0d250475b91ea8f9cf82a4e843e20abc33aa0f2700c9b5fdb23914474	f1714183aae9f98d6b4f08694a19e7333bf83f489a5aecacccabf26876d9c622	7	12	block
src/solvers/z3-solver.ts::function::sanitizeSmtlib	function	source	src/solvers/z3-solver.ts	sanitizeSmtlib	solvers	732c42c0d250475b91ea8f9cf82a4e843e20abc33aa0f2700c9b5fdb23914474	1b1f1f8ea54d87770509834b386eb7ca16a6f6d10f971ff24e780e1faec5fe49	17	25	block
src/tau-prolog.d.ts::function::create	function	source	src/tau-prolog.d.ts	create	solvers	b2b10188c1de459758820669edd62b0e979f2cfacd3d0cc068db2e3b3950d7fe	0a805b66674b9df304e1d618ad5fc9a04921df46c579fcd89231051d8583cebe	29	31	line
src/tau-prolog.d.ts::function::format_answer	function	source	src/tau-prolog.d.ts	format_answer	solvers	b2b10188c1de459758820669edd62b0e979f2cfacd3d0cc068db2e3b3950d7fe	ca7cbd61835d869a2d06b349f0f8cf8f0bb2b68030c42fde33440feae59cebda	30	31	line
src/tau-prolog.d.ts::interface::PrologSession	interface	source	src/tau-prolog.d.ts	PrologSession	solvers	b2b10188c1de459758820669edd62b0e979f2cfacd3d0cc068db2e3b3950d7fe	280ebbf446f5be32818a6fc8271331327204f0942d17f97d6b44374a565163fb	2	18	block
src/tau-prolog.d.ts::interface::PrologSubstitution	interface	source	src/tau-prolog.d.ts	PrologSubstitution	solvers	b2b10188c1de459758820669edd62b0e979f2cfacd3d0cc068db2e3b3950d7fe	c23fae8e1d8d3687532997bf9f47f25dd8aac601f09c4db78857e58d5031d212	25	28	block
src/tau-prolog.d.ts::interface::PrologTerm	interface	source	src/tau-prolog.d.ts	PrologTerm	solvers	b2b10188c1de459758820669edd62b0e979f2cfacd3d0cc068db2e3b3950d7fe	e977f919539052a03ac9a7f895356623ae00b8f7dcc8a7c12cc7ba4cabcaf3d6	19	24	block
tests/config.test.ts::test::falls back to defaults for invalid JSON	test	test	tests/config.test.ts	falls back to defaults for invalid JSON	config	fee5f32153517fea07be46ed675640379470e501d125cf61cbf359158b0ef57c	26640354c0cf588e275a4a98d884377f235c680747e5c17cbe6c2517366a5bdb	30	54	block
tests/config.test.ts::test::ignores unknown keys and wrong types	test	test	tests/config.test.ts	ignores unknown keys and wrong types	config	fee5f32153517fea07be46ed675640379470e501d125cf61cbf359158b0ef57c	5ecfca6aea9faeaaed8a60359ad1df01affd2a2d1c337268bf0324374db6af32	41	53	block
tests/config.test.ts::test::loadConfig	test	test	tests/config.test.ts	loadConfig	config	fee5f32153517fea07be46ed675640379470e501d125cf61cbf359158b0ef57c	8702c85bfcc9c3f393b6c596c4ed18519f6598cbe5c6aca90d9d03d8696dfef7	13	54	block
tests/config.test.ts::test::reads adapterDiscovery from config.json	test	test	tests/config.test.ts	reads adapterDiscovery from config.json	config	fee5f32153517fea07be46ed675640379470e501d125cf61cbf359158b0ef57c	8aa53f90881cf7860a0b9a77dc647f9b5dc4713ea8f5be2a04667415381feb82	19	28	block
tests/config.test.ts::test::returns defaults when config.json does not exist	test	test	tests/config.test.ts	returns defaults when config.json does not exist	config	fee5f32153517fea07be46ed675640379470e501d125cf61cbf359158b0ef57c	476ab431bf45d34f5670db4c6c01eeaed096738bc868faa6abfd0d64eff280d3	14	17	block
tests/correction-loop.test.ts::test::Correction Loop	test	test	tests/correction-loop.test.ts	Correction Loop	misc	7da20a0a198ab89219049a2447404b8fdce30230070d9a5cd22fe43cde49ca22	da5e03a54ee291064272f2ae015fc1f5f55ccaf6d16d19844362742a7c18e1bd	5	274	block
tests/correction-loop.test.ts::test::Prolog	test	test	tests/correction-loop.test.ts	Prolog	misc	7da20a0a198ab89219049a2447404b8fdce30230070d9a5cd22fe43cde49ca22	b9b2c175688997fecfc212dd3eb3db9ad417f9772d5290b1d0a394fc2c5644a9	194	273	block
tests/correction-loop.test.ts::test::Z3	test	test	tests/correction-loop.test.ts	Z3	misc	7da20a0a198ab89219049a2447404b8fdce30230070d9a5cd22fe43cde49ca22	91143e63dd48dcb5c7bb8ed8ce1ddf1588e2b0b567d3a1ace904445b2453925c	6	170	block
tests/correction-loop.test.ts::test::correctly distinguishes solver errors from valid UNSAT	test	test	tests/correction-loop.test.ts	correctly distinguishes solver errors from valid UNSAT	misc	7da20a0a198ab89219049a2447404b8fdce30230070d9a5cd22fe43cde49ca22	c595148cb21722c39666e2b5e50cd9f73e1a6ae96b5c1e5fed2c753b6aca9632	123	148	block
tests/correction-loop.test.ts::test::enhanced feedback	test	test	tests/correction-loop.test.ts	enhanced feedback	misc	7da20a0a198ab89219049a2447404b8fdce30230070d9a5cd22fe43cde49ca22	6a6c1fb0d5fff1ec896fb841250e4ba93d996ccc4793a215622c208e8c15629b	172	192	block
tests/correction-loop.test.ts::test::fixes a malformed Prolog program	test	test	tests/correction-loop.test.ts	fixes a malformed Prolog program	misc	7da20a0a198ab89219049a2447404b8fdce30230070d9a5cd22fe43cde49ca22	02ff9536faf31e8a5078927694ead19b1440c892b0419acfd1b4f3377acbc4c0	214	236	block
tests/correction-loop.test.ts::test::fixes a minor syntax error within 2 rounds	test	test	tests/correction-loop.test.ts	fixes a minor syntax error within 2 rounds	misc	7da20a0a198ab89219049a2447404b8fdce30230070d9a5cd22fe43cde49ca22	b849e04b3e3bd852351b022e6bf8b71a14e4bfed6a02a6d4c4350ebbf2b7c618	29	56	block
tests/correction-loop.test.ts::test::handles multi-round fixes for semantic errors	test	test	tests/correction-loop.test.ts	handles multi-round fixes for semantic errors	misc	7da20a0a198ab89219049a2447404b8fdce30230070d9a5cd22fe43cde49ca22	8f5da41a7a2ce2a70853fed8d45f9a95b6e5c3e49279d46079bdd6ca9eb788e7	58	95	block
tests/correction-loop.test.ts::test::hits max rounds on unfixable spec and returns diagnostics	test	test	tests/correction-loop.test.ts	hits max rounds on unfixable spec and returns diagnostics	misc	7da20a0a198ab89219049a2447404b8fdce30230070d9a5cd22fe43cde49ca22	f6e049bfffaf542b3d0a6f08789dbfb84a8c346cd8c3200c8f00cef34921f3a1	97	121	block
tests/correction-loop.test.ts::test::passes full SolverResult to fixer via result parameter	test	test	tests/correction-loop.test.ts	passes full SolverResult to fixer via result parameter	misc	7da20a0a198ab89219049a2447404b8fdce30230070d9a5cd22fe43cde49ca22	d7e5addf7f91f45a3bb07b97b265b92722f7e49867c11e0ce7fdaae8b6a5afde	173	191	block
tests/correction-loop.test.ts::test::passes through a correct Prolog program without correction	test	test	tests/correction-loop.test.ts	passes through a correct Prolog program without correction	misc	7da20a0a198ab89219049a2447404b8fdce30230070d9a5cd22fe43cde49ca22	3c32309dd830eba4be14d85d5a0f34ebe16033ac2ba4fdc0fcaf4694d66db2a3	195	212	block
tests/correction-loop.test.ts::test::passes through a correct spec without correction	test	test	tests/correction-loop.test.ts	passes through a correct spec without correction	misc	7da20a0a198ab89219049a2447404b8fdce30230070d9a5cd22fe43cde49ca22	451ca06d213b51a56480d4ca442df0f4d375dfdcbf6d0faf1769cdf66b170f82	7	27	block
tests/correction-loop.test.ts::test::provides error history for debugging	test	test	tests/correction-loop.test.ts	provides error history for debugging	misc	7da20a0a198ab89219049a2447404b8fdce30230070d9a5cd22fe43cde49ca22	c5dc64c2d6efffdaf9d60c0b35248ec1ab8a8ac44b98e80a563a91aae6aa0776	238	272	block
tests/correction-loop.test.ts::test::stops early when fixer gives up (returns null)	test	test	tests/correction-loop.test.ts	stops early when fixer gives up (returns null)	misc	7da20a0a198ab89219049a2447404b8fdce30230070d9a5cd22fe43cde49ca22	64242f4f4857f58d240847e7bfe64b9c30967ac81f1baba87fc0bccb935da091	150	169	block
tests/craft.test.ts::test::craftTemplate	test	test	tests/craft.test.ts	craftTemplate	skills	fd4bb1c98b358e21d69be4fe78ba54a1787e1ffe7eafe795243b3595f64ffc8d	0731dbcec555dc73f414ebd02376792fec36fec76db379ffa7c8a4f854d3fa0f	99	171	block
tests/craft.test.ts::test::duplicate name returns error	test	test	tests/craft.test.ts	duplicate name returns error	skills	fd4bb1c98b358e21d69be4fe78ba54a1787e1ffe7eafe795243b3595f64ffc8d	b43885e512d0a8ec6d810b43df4031f660beb51405108060df61272a5695cca6	80	86	block
tests/craft.test.ts::test::empty normalizations array returns error	test	test	tests/craft.test.ts	empty normalizations array returns error	skills	fd4bb1c98b358e21d69be4fe78ba54a1787e1ffe7eafe795243b3595f64ffc8d	eb28977cf4a795426b88ef12bceeea96b8241e7cef995e7a985c251253e353ee	93	96	block
tests/craft.test.ts::test::empty slots array returns error	test	test	tests/craft.test.ts	empty slots array returns error	skills	fd4bb1c98b358e21d69be4fe78ba54a1787e1ffe7eafe795243b3595f64ffc8d	f7f0e7ae79c22874b4c8fe8ecd939bf40fcc466eee5b0304635f3a3844b0259b	88	91	block
tests/craft.test.ts::test::invalid solver returns error	test	test	tests/craft.test.ts	invalid solver returns error	skills	fd4bb1c98b358e21d69be4fe78ba54a1787e1ffe7eafe795243b3595f64ffc8d	eb670cf3a20a64202d90e0a23062303f86b1c692e7e3dc1a0a40e198c163c5ad	52	55	block
tests/craft.test.ts::test::missing required field returns specific error	test	test	tests/craft.test.ts	missing required field returns specific error	skills	fd4bb1c98b358e21d69be4fe78ba54a1787e1ffe7eafe795243b3595f64ffc8d	3ba7be2bfedfbab752ecb921eb1d10e4f0c346aa35e0594d802c321d306eb596	47	50	block
tests/craft.test.ts::test::slot in array not in skeleton returns error	test	test	tests/craft.test.ts	slot in array not in skeleton returns error	skills	fd4bb1c98b358e21d69be4fe78ba54a1787e1ffe7eafe795243b3595f64ffc8d	d2e880b5a3dcf4d8551f6db964925dd0b45b7323f4d911500d6aa9a6f6713795	68	78	block
tests/craft.test.ts::test::slot in skeleton not in slots array returns error	test	test	tests/craft.test.ts	slot in skeleton not in slots array returns error	skills	fd4bb1c98b358e21d69be4fe78ba54a1787e1ffe7eafe795243b3595f64ffc8d	14d880534a3fd965d2e2caba99be48b8c85d8eb3e53e0498610eb29ca8e49d7c	57	66	block
tests/craft.test.ts::test::template with test=true and broken example returns error but still creates	test	test	tests/craft.test.ts	template with test=true and broken example returns error but still creates	skills	fd4bb1c98b358e21d69be4fe78ba54a1787e1ffe7eafe795243b3595f64ffc8d	9f5894da9248bc23af414faab79d84d3f2b09112a38d9607e79d484b98d8c2f0	138	147	block
tests/craft.test.ts::test::template with test=true and valid Prolog example runs solver	test	test	tests/craft.test.ts	template with test=true and valid Prolog example runs solver	skills	fd4bb1c98b358e21d69be4fe78ba54a1787e1ffe7eafe795243b3595f64ffc8d	013c4076556dcec914ffadb327420ca0aa392effdffe2a3787a4e5c59a34a776	149	164	block
tests/craft.test.ts::test::template with test=true and valid Z3 example runs solver	test	test	tests/craft.test.ts	template with test=true and valid Z3 example runs solver	skills	fd4bb1c98b358e21d69be4fe78ba54a1787e1ffe7eafe795243b3595f64ffc8d	78e64722c36d6a5ec2a715197c79898e7283990d36348ef7a65c05c516e9421b	123	136	block
tests/craft.test.ts::test::valid template is added to library and searchable	test	test	tests/craft.test.ts	valid template is added to library and searchable	skills	fd4bb1c98b358e21d69be4fe78ba54a1787e1ffe7eafe795243b3595f64ffc8d	11f561eccfc9429ffc852b7384a7d2a5e095ae3e9afb02fa395f1cd219487469	113	121	block
tests/craft.test.ts::test::valid template passes validation with no errors	test	test	tests/craft.test.ts	valid template passes validation with no errors	skills	fd4bb1c98b358e21d69be4fe78ba54a1787e1ffe7eafe795243b3595f64ffc8d	ea22504531fb1c250f1018cd5af8a4204794a94d5e6140e3ef670f45ce29d5f4	42	45	block
tests/craft.test.ts::test::validateTemplate	test	test	tests/craft.test.ts	validateTemplate	skills	fd4bb1c98b358e21d69be4fe78ba54a1787e1ffe7eafe795243b3595f64ffc8d	cfd046ec50b9846c00eb0e29b0c1cd9b51f5f43652347d98ddcb2d86afe6a450	28	97	block
tests/craft.test.ts::test::validation errors prevent creation	test	test	tests/craft.test.ts	validation errors prevent creation	skills	fd4bb1c98b358e21d69be4fe78ba54a1787e1ffe7eafe795243b3595f64ffc8d	8c18c51e96ae8c45e501242ad5617bccd18b9026a8f32ecb3f26b5a844d57160	166	170	block
tests/dogfood.test.ts::test::Dogfood: realistic problem domains	test	test	tests/dogfood.test.ts	Dogfood: realistic problem domains	misc	0b03acaa8d8fcec8fe947c0e95358a291869f7089564b0a41256000120da7b94	0ff3442fd18974d1d04a5cd68f77797a8532124a1d66240f81a5b2dca0f7ad01	5	208	block
tests/dogfood.test.ts::test::Prolog: Rule-based reasoning	test	test	tests/dogfood.test.ts	Prolog: Rule-based reasoning	misc	0b03acaa8d8fcec8fe947c0e95358a291869f7089564b0a41256000120da7b94	6a459ccc03711a9c2ba8ba94d280487b859f49fe9c297012fd8c35c52cffe46d	107	207	block
tests/dogfood.test.ts::test::Z3: Policy contradiction detection	test	test	tests/dogfood.test.ts	Z3: Policy contradiction detection	misc	0b03acaa8d8fcec8fe947c0e95358a291869f7089564b0a41256000120da7b94	c9f83efdd42a9dc2e5c3e1836f6834a17448a21fd860741092c5ea6da2d6236c	6	105	block
tests/dogfood.test.ts::test::checks data lineage / reachability	test	test	tests/dogfood.test.ts	checks data lineage / reachability	misc	0b03acaa8d8fcec8fe947c0e95358a291869f7089564b0a41256000120da7b94	344af21cc28a77850bf44e70285e3798c3e1328baa700fff9a97c8a7756356a0	149	176	block
tests/dogfood.test.ts::test::derives transitive permissions through role hierarchy	test	test	tests/dogfood.test.ts	derives transitive permissions through role hierarchy	misc	0b03acaa8d8fcec8fe947c0e95358a291869f7089564b0a41256000120da7b94	58200896fee17a5b9140ba20b7a4d287b64c8e2b7371c5f4db3dc52c030d1d54	108	147	block
tests/dogfood.test.ts::test::detects contradictory firewall rules	test	test	tests/dogfood.test.ts	detects contradictory firewall rules	misc	0b03acaa8d8fcec8fe947c0e95358a291869f7089564b0a41256000120da7b94	49bff622f7206c33cef85fe348884a3021da5c535745205df30d4a7a01b45810	69	104	block
tests/dogfood.test.ts::test::detects that 3 tasks cannot fit in 2 non-overlapping slots	test	test	tests/dogfood.test.ts	detects that 3 tasks cannot fit in 2 non-overlapping slots	misc	0b03acaa8d8fcec8fe947c0e95358a291869f7089564b0a41256000120da7b94	d4c8a0781e93d03eb4acfeed0ee6ca96f65c2291d752582811cb3619cc4f0799	7	29	block
tests/dogfood.test.ts::test::finds valid dependency version resolution	test	test	tests/dogfood.test.ts	finds valid dependency version resolution	misc	0b03acaa8d8fcec8fe947c0e95358a291869f7089564b0a41256000120da7b94	ec4b3023735dd79400a1c75af58f171a96b50580138edddebce31b2ef7697b2c	31	67	block
tests/dogfood.test.ts::test::validates workflow state machine transitions	test	test	tests/dogfood.test.ts	validates workflow state machine transitions	misc	0b03acaa8d8fcec8fe947c0e95358a291869f7089564b0a41256000120da7b94	86899cb4d4c5f803d2db13585ecf85a123ac774ebf14cab9ffd7eef92c45d624	178	206	block
tests/feedback.test.ts::test::classifies error result	test	test	tests/feedback.test.ts	classifies error result	misc	ed974cf27deb42931bb3e278315ecdee190aab514defdbc1240b22f9624e6537	5b54442343b7bf8328422c5f6c43356a94e95eaecaec993c011ebd3d290c6c52	6	10	block
tests/feedback.test.ts::test::classifies prolog success with answers	test	test	tests/feedback.test.ts	classifies prolog success with answers	misc	ed974cf27deb42931bb3e278315ecdee190aab514defdbc1240b22f9624e6537	cdd13675bd7d899e2f1a5f0341c62904bf3149d46ae16ac09e82a82c1a5fbd31	40	48	block
tests/feedback.test.ts::test::classifies prolog success with no answers	test	test	tests/feedback.test.ts	classifies prolog success with no answers	misc	ed974cf27deb42931bb3e278315ecdee190aab514defdbc1240b22f9624e6537	33743453b03269095249e2bef7f5a229741b6feaea11da868ae0b1d59d82dd2c	34	38	block
tests/feedback.test.ts::test::classifies sat result with model	test	test	tests/feedback.test.ts	classifies sat result with model	misc	ed974cf27deb42931bb3e278315ecdee190aab514defdbc1240b22f9624e6537	da264e8e18fff2d71f22ad0174070c62fe65b9ace35799a193abc21af0935ad1	27	32	block
tests/feedback.test.ts::test::classifies unknown result	test	test	tests/feedback.test.ts	classifies unknown result	misc	ed974cf27deb42931bb3e278315ecdee190aab514defdbc1240b22f9624e6537	17139e4f8585e6dcc64e7a4219715fff290938bb02284cd7fc21f1fcd1b19b2c	50	54	block
tests/feedback.test.ts::test::classifies unsat result with core	test	test	tests/feedback.test.ts	classifies unsat result with core	misc	ed974cf27deb42931bb3e278315ecdee190aab514defdbc1240b22f9624e6537	2528fe0491f03bdf964e031c8639f00c7d465e1e589341ca95b8a7859bfbf8f9	12	19	block
tests/feedback.test.ts::test::classifies unsat result without core	test	test	tests/feedback.test.ts	classifies unsat result without core	misc	ed974cf27deb42931bb3e278315ecdee190aab514defdbc1240b22f9624e6537	d5838f5cddbd87b5fa4e38e2f16c229c8184392b0980f77edcb497840a3e8a4f	21	25	block
tests/feedback.test.ts::test::classifyFeedback	test	test	tests/feedback.test.ts	classifyFeedback	misc	ed974cf27deb42931bb3e278315ecdee190aab514defdbc1240b22f9624e6537	4add0c319fcb9b355149726418b84dde63345b75d204ab8c9ee6243e32410f57	5	55	block
tests/formalize.test.ts::test::FormalizationEngine	test	test	tests/formalize.test.ts	FormalizationEngine	formalize	e5b557d271a8616a13a0d6319931206502e1b5352d29fe92619b723259a693d6	66d0130e28615cb4fa67358cf01e9654abd212b2ef34338a0dd0d6f61a101bad	9	196	block
tests/formalize.test.ts::test::formalize (template + instructions, no execution)	test	test	tests/formalize.test.ts	formalize (template + instructions, no execution)	formalize	e5b557d271a8616a13a0d6319931206502e1b5352d29fe92619b723259a693d6	81cc758f4d67122aae0db701d669928f28a722f42a7f603d466b0e43822534ab	27	72	block
tests/formalize.test.ts::test::includes normalization guidance in instructions	test	test	tests/formalize.test.ts	includes normalization guidance in instructions	formalize	e5b557d271a8616a13a0d6319931206502e1b5352d29fe92619b723259a693d6	f1ddbaacb78901cc542815e3eac6ff8cbbc2ef675ccfdad4a56a07bef692cb88	65	71	block
tests/formalize.test.ts::test::records template use in skill library	test	test	tests/formalize.test.ts	records template use in skill library	formalize	e5b557d271a8616a13a0d6319931206502e1b5352d29fe92619b723259a693d6	b101a8ae0247fcf82515aa9f596c9d496048f74b42aa50ef8d98ee2405152265	179	194	block
tests/formalize.test.ts::test::returns failure with diagnostics when correction loop exhausts	test	test	tests/formalize.test.ts	returns failure with diagnostics when correction loop exhausts	formalize	e5b557d271a8616a13a0d6319931206502e1b5352d29fe92619b723259a693d6	f57d18c66a78bfdb856338661f21f1a23326845d1a2c20b566d49e2ad72c523c	142	150	block
tests/formalize.test.ts::test::selects a Prolog template for rule inference problems	test	test	tests/formalize.test.ts	selects a Prolog template for rule inference problems	formalize	e5b557d271a8616a13a0d6319931206502e1b5352d29fe92619b723259a693d6	227b598119d7787900ba12d4751b52c35b0f56f90713efc9d72d321e412036fb	39	47	block
tests/formalize.test.ts::test::selects constraint-satisfaction for dependency problems	test	test	tests/formalize.test.ts	selects constraint-satisfaction for dependency problems	formalize	e5b557d271a8616a13a0d6319931206502e1b5352d29fe92619b723259a693d6	771ae09e94ec0a3cb92827ab4f462c9aa69a1811662b7c82b27bef4ad1acad6b	57	63	block
tests/formalize.test.ts::test::selects graph-reachability for data flow problems	test	test	tests/formalize.test.ts	selects graph-reachability for data flow problems	formalize	e5b557d271a8616a13a0d6319931206502e1b5352d29fe92619b723259a693d6	4770606abf7d0d33d629dd28709ef919717ada4a11a7604df7f551fe978d8ea4	49	55	block
tests/formalize.test.ts::test::selects the right template for a policy conflict problem	test	test	tests/formalize.test.ts	selects the right template for a policy conflict problem	formalize	e5b557d271a8616a13a0d6319931206502e1b5352d29fe92619b723259a693d6	b2b4c33c850d8385e2a8887aa7ff46fdeb7106d038e270c1a6d45ddb0cf4bcb2	28	37	block
tests/formalize.test.ts::test::solve (end-to-end with LLM)	test	test	tests/formalize.test.ts	solve (end-to-end with LLM)	formalize	e5b557d271a8616a13a0d6319931206502e1b5352d29fe92619b723259a693d6	32f97dfb9d8e51f6517d9486280f6d6fc5cdd502115eeb5a4e46251492b3b57c	74	195	block
tests/formalize.test.ts::test::solves a Prolog reachability problem end-to-end	test	test	tests/formalize.test.ts	solves a Prolog reachability problem end-to-end	formalize	e5b557d271a8616a13a0d6319931206502e1b5352d29fe92619b723259a693d6	40a8c9a8ea85df48b7b42f24f746fc5831816d7184bdfee98619506e1763274f	103	123	block
tests/formalize.test.ts::test::solves a Z3 policy contradiction problem end-to-end	test	test	tests/formalize.test.ts	solves a Z3 policy contradiction problem end-to-end	formalize	e5b557d271a8616a13a0d6319931206502e1b5352d29fe92619b723259a693d6	8a74fed53b28a3cc865093491e1a56ee8426900c9f43021e5cf83f2ba057e2d2	75	101	block
tests/formalize.test.ts::test::uses correction loop when initial formalization has errors	test	test	tests/formalize.test.ts	uses correction loop when initial formalization has errors	formalize	e5b557d271a8616a13a0d6319931206502e1b5352d29fe92619b723259a693d6	ff6340338092ca42a0b7bee466bb059e80dc939f6490eb2f6cbad3d37cca4f29	125	140	block
tests/formalize.test.ts::test::uses enriched feedback in correction prompts	test	test	tests/formalize.test.ts	uses enriched feedback in correction prompts	formalize	e5b557d271a8616a13a0d6319931206502e1b5352d29fe92619b723259a693d6	592494e524c734a244050519a72f77058b84e0cd9c6ac8e89bdbe2b6e5e80710	152	177	block
tests/graph/adapter-registry.test.ts::test::adapter integration with extractor	test	test	tests/graph/adapter-registry.test.ts	adapter integration with extractor	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	2257b4fd6f58049a0d840cb55ba5ebb8469a1bc4d471a2985068689fc8440c2c	133	187	block
tests/graph/adapter-registry.test.ts::test::adapter integration with parser	test	test	tests/graph/adapter-registry.test.ts	adapter integration with parser	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	61c6367aded9968355d21343d28f34c4f8b43a3912f90e29f96d1e5802585730	108	131	block
tests/graph/adapter-registry.test.ts::test::adapter with searchPaths is accepted by registerAdapter	test	test	tests/graph/adapter-registry.test.ts	adapter with searchPaths is accepted by registerAdapter	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	aecef81eb8539e28a5b984afa03ae9456ce159fa4954bc64e7913bc319ff2042	213	220	block
tests/graph/adapter-registry.test.ts::test::adapter-registry	test	test	tests/graph/adapter-registry.test.ts	adapter-registry	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	736a7dfa1f5d559fd30a50a5e3438bf909e4954f06cec42abf437c14b8584285	66	106	block
tests/graph/adapter-registry.test.ts::test::built-in extensions take precedence over adapters	test	test	tests/graph/adapter-registry.test.ts	built-in extensions take precedence over adapters	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	825d746e68e6941d587c3dddb47c96fa5407e3074114b877f5247799926c6404	118	123	block
tests/graph/adapter-registry.test.ts::test::clearAdapters removes all registrations	test	test	tests/graph/adapter-registry.test.ts	clearAdapters removes all registrations	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	c20d705342fab35f9c9314c09df0afcccabdc14046e3e3e7c4a60dff8ed0f74d	98	105	block
tests/graph/adapter-registry.test.ts::test::deduplicates calls across adapter-extracted files	test	test	tests/graph/adapter-registry.test.ts	deduplicates calls across adapter-extracted files	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	347349599b517d092977478bf3cd54de41f5d5c217003daa5bb558587f6b6522	158	170	block
tests/graph/adapter-registry.test.ts::test::discoverAdapters	test	test	tests/graph/adapter-registry.test.ts	discoverAdapters	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	9515043d8d46de98ddbb74e83ae5459d20849ece3eee92cd9b78d7d9a61d1797	189	206	block
tests/graph/adapter-registry.test.ts::test::dispatches to adapter.extract for registered language	test	test	tests/graph/adapter-registry.test.ts	dispatches to adapter.extract for registered language	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	b6118690a52a07eb62aa707885992a8a8463380a4bb4810ef5d0ce7c12338e54	138	156	block
tests/graph/adapter-registry.test.ts::test::does not affect built-in languages	test	test	tests/graph/adapter-registry.test.ts	does not affect built-in languages	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	2dae350ba13a604817e9b90ba3f367c30e3ed033948aad77ba2582568315d824	172	186	block
tests/graph/adapter-registry.test.ts::test::does not throw when no chiasmus-adapter-* packages exist	test	test	tests/graph/adapter-registry.test.ts	does not throw when no chiasmus-adapter-* packages exist	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	10e0e68dcdb260b5a4ca680f6eeedf2bd08bb6049c2b6e3b1ed65dd74ab2129c	194	196	block
tests/graph/adapter-registry.test.ts::test::getAdapterExtensions includes registered extensions	test	test	tests/graph/adapter-registry.test.ts	getAdapterExtensions includes registered extensions	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	5031a73023f09ac24f4ab6c13c638c2e3f7475769a75b0eb3c76a7dc68503719	88	91	block
tests/graph/adapter-registry.test.ts::test::getAdapterForExt resolves by extension	test	test	tests/graph/adapter-registry.test.ts	getAdapterForExt resolves by extension	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	78f91972cd3c23d7d9f20a32ee516be875bfcbca000fd71f42a03cba5a22680a	79	86	block
tests/graph/adapter-registry.test.ts::test::getLanguageForFile resolves adapter extensions	test	test	tests/graph/adapter-registry.test.ts	getLanguageForFile resolves adapter extensions	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	97dddec85e4fcfc8c4674c88a595912cf24c87043f0dd410657c7f6afdc63750	113	116	block
tests/graph/adapter-registry.test.ts::test::getSupportedExtensions includes adapter extensions	test	test	tests/graph/adapter-registry.test.ts	getSupportedExtensions includes adapter extensions	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	a817aff70ff9fce62540c151964802898771e2045f7e7eb35f215084f19f1139	125	130	block
tests/graph/adapter-registry.test.ts::test::is idempotent (only runs once)	test	test	tests/graph/adapter-registry.test.ts	is idempotent (only runs once)	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	9ec272abac171e03d01344deeecffb38609ec951761e2b454fdd8e1d70212bec	198	205	block
tests/graph/adapter-registry.test.ts::test::normalizes extensions without leading dot	test	test	tests/graph/adapter-registry.test.ts	normalizes extensions without leading dot	graph	f1348b5513603f2ad0629f4edfa640d4c18c4339c297fa01c19992723eb5cb91	a19c483ae1659b001aeae1247da48013c79ab065629a6f03b486c1c81d97a51d	93	96	block
